is_match,id_l,id_r,type,title_l,title_r,score,nums_l,nums_r,num_jaccard,block_key,risk_score,num_mismatch
,3a1a7e4a-3045-4f71-affd-1abaf6768321,e7dcbace-e247-44ec-af21-20b8c5dca2e8,ORGANIZATION,EMPLOYEE 10023610,EMPLOYEE #10023600,0.9411764705882354,10023610,10023600,0.0,ORGANIZATION|EMPLOYEE|4,0.9411764705882354,True
,a26cd07e-906e-4081-8119-10999ed4f3f3,fd2ddc0a-9d2a-441e-8653-119d4603fd7d,ORGANIZATION,DIVE SUPERVISOR 1,DIVE SUPERVISOR 2,0.9411764705882354,1,2,0.0,ORGANIZATION|DIVE|4,0.9411764705882354,True
,e18f06ec-0356-4ae9-9ea8-b6c625ace91c,a179689d-1d36-49d4-9c71-22e11aa685ff,ORGANIZATION,VLS TECHNICIAN 1,VLS TECHNICIAN 2,0.9375,1,2,0.0,ORGANIZATION|VLS|4,0.9375,True
,c1be7b9b-f05b-42ae-9b3e-15e736017098,6b5c9f11-1d23-486b-8d06-b2e10ab4fc1b,ORGANIZATION,SAV TECHNICIAN 1,SAV TECHNICIAN 2,0.9375,1,2,0.0,ORGANIZATION|SAV|4,0.9375,True
,9b506130-5f11-4668-924f-aee7fe24fe3e,c9da25a7-83b3-4417-b34b-163e127176cd,ORGANIZATION,CRANE TECH NO.1,CRANE TECH NO.2,0.9333333333333332,1,2,0.0,ORGANIZATION|CRANE|3,0.9333333333333332,True
,cbdfbebe-5a0a-4afb-95db-a4cd42bd77c1,72ce5222-0d20-4b01-acbe-88a8681dfc3a,ORGANIZATION,MERO 1 PROJECT,MERO 2 PROJECT,0.9285714285714286,1,2,0.0,ORGANIZATION|MERO|3,0.9285714285714286,True
,3eb5f246-0eb5-4c9d-9cea-05d48415b02f,056c0c19-7079-453f-99f4-c8732bde48dd,ORGANIZATION,ISC EMPLOYEE 1,ISC EMPLOYEE 2,0.9285714285714286,1,2,0.0,ORGANIZATION|ISC|3,0.9285714285714286,True
,85e1ec02-717b-4342-ad62-67a04943e162,a52d07f0-972c-4915-8119-04b55676ab97,ORGANIZATION,EMPLOYEE (UID 30802511),EMPLOYEE (ID # 30802161),0.926829268292683,30802511,30802161,0.0,ORGANIZATION|EMPLOYEE|5,0.926829268292683,True
,e14ddd3a-fc51-4a8d-9fe0-699582f628fd,2c207c10-fbf6-4f6e-8f71-8d262eb19a71,ORGANIZATION,CONTRACTOR CONSTRUCTION SUPERVISOR E0180,CONTRACTOR CONSTRUCTION SUPERVISOR E0243,0.925,0180,0243,0.0,ORGANIZATION|CONTRACTOR|10,0.925,True
,c7a37828-2f82-48a5-b7de-bcde66f9f9ee,600aac53-ed8c-40f8-b4f9-badfd3c5b404,INJURY_TYPE,CREW MEMBER 1,CREW MEMBER 2,0.923076923076923,1,2,0.0,INJURY_TYPE|CREW|3,0.923076923076923,True
,fcc76739-5937-4fe3-8f3f-b706a7a23242,86760885-3b34-4bbf-9b80-1a06099647a9,INJURY_TYPE,TECHNICIAN T1,TECHNICIAN T2,0.923076923076923,1,2,0.0,INJURY_TYPE|TECHNICIAN|3,0.923076923076923,True
,37865e7d-c497-497b-925e-ec7a682adfae,e1d6c29e-98ef-498a-a7b2-c1ecc04385c1,ORGANIZATION,NON-TECHNIP OWNED - BNJ-FAC 10 - TAP - GREECE/KP 331,NON-TECHNIP OWNED - BNJ-FAC 25 - TAP - GREECE/KP 550,0.9176470588235294,10|331,25|550,0.0,ORGANIZATION|NON|11,0.9176470588235294,True
,1b09defa-ad68-4b5d-87e3-66438fcfd8dc,a393b4b0-7aef-4ae7-8a2d-19e908fb4aa7,ORGANIZATION,TECHNICIAN 1,TECHNICIAN 2,0.9166666666666669,1,2,0.0,ORGANIZATION|TECHNICIAN|3,0.9166666666666669,True
,1b09defa-ad68-4b5d-87e3-66438fcfd8dc,fd192baf-f830-4c00-ba9d-e7b46cb76293,ORGANIZATION,TECHNICIAN 1,TECHNICIAN 3,0.9166666666666669,1,3,0.0,ORGANIZATION|TECHNICIAN|3,0.9166666666666669,True
,1b09defa-ad68-4b5d-87e3-66438fcfd8dc,a612c0d7-3524-49dd-9339-1fe58c6fb601,ORGANIZATION,TECHNICIAN 1,TECHNICIAN 4,0.9166666666666669,1,4,0.0,ORGANIZATION|TECHNICIAN|3,0.9166666666666669,True
,1b09defa-ad68-4b5d-87e3-66438fcfd8dc,c5479e33-9bd7-41ba-b9ec-e9004236c390,ORGANIZATION,TECHNICIAN 1,TECHNICIAN #2,0.9166666666666669,1,2,0.0,ORGANIZATION|TECHNICIAN|3,0.9166666666666669,True
,a393b4b0-7aef-4ae7-8a2d-19e908fb4aa7,fd192baf-f830-4c00-ba9d-e7b46cb76293,ORGANIZATION,TECHNICIAN 2,TECHNICIAN 3,0.9166666666666669,2,3,0.0,ORGANIZATION|TECHNICIAN|3,0.9166666666666669,True
,a393b4b0-7aef-4ae7-8a2d-19e908fb4aa7,a612c0d7-3524-49dd-9339-1fe58c6fb601,ORGANIZATION,TECHNICIAN 2,TECHNICIAN 4,0.9166666666666669,2,4,0.0,ORGANIZATION|TECHNICIAN|3,0.9166666666666669,True
,a393b4b0-7aef-4ae7-8a2d-19e908fb4aa7,45c2d08d-cd71-4e15-81d2-2fce2c50412f,ORGANIZATION,TECHNICIAN 2,TECHNICIAN #1,0.9166666666666669,2,1,0.0,ORGANIZATION|TECHNICIAN|3,0.9166666666666669,True
,fd192baf-f830-4c00-ba9d-e7b46cb76293,a612c0d7-3524-49dd-9339-1fe58c6fb601,ORGANIZATION,TECHNICIAN 3,TECHNICIAN 4,0.9166666666666669,3,4,0.0,ORGANIZATION|TECHNICIAN|3,0.9166666666666669,True
,fd192baf-f830-4c00-ba9d-e7b46cb76293,45c2d08d-cd71-4e15-81d2-2fce2c50412f,ORGANIZATION,TECHNICIAN 3,TECHNICIAN #1,0.9166666666666669,3,1,0.0,ORGANIZATION|TECHNICIAN|3,0.9166666666666669,True
,fd192baf-f830-4c00-ba9d-e7b46cb76293,c5479e33-9bd7-41ba-b9ec-e9004236c390,ORGANIZATION,TECHNICIAN 3,TECHNICIAN #2,0.9166666666666669,3,2,0.0,ORGANIZATION|TECHNICIAN|3,0.9166666666666669,True
,a612c0d7-3524-49dd-9339-1fe58c6fb601,45c2d08d-cd71-4e15-81d2-2fce2c50412f,ORGANIZATION,TECHNICIAN 4,TECHNICIAN #1,0.9166666666666669,4,1,0.0,ORGANIZATION|TECHNICIAN|3,0.9166666666666669,True
,a612c0d7-3524-49dd-9339-1fe58c6fb601,c5479e33-9bd7-41ba-b9ec-e9004236c390,ORGANIZATION,TECHNICIAN 4,TECHNICIAN #2,0.9166666666666669,4,2,0.0,ORGANIZATION|TECHNICIAN|3,0.9166666666666669,True
,45c2d08d-cd71-4e15-81d2-2fce2c50412f,c5479e33-9bd7-41ba-b9ec-e9004236c390,ORGANIZATION,TECHNICIAN #1,TECHNICIAN #2,0.9166666666666669,1,2,0.0,ORGANIZATION|TECHNICIAN|3,0.9166666666666669,True
,676a17be-e100-4b5c-955b-576d2952f7c2,211af587-def7-40bb-9636-346eb2b669af,ORGANIZATION,EMPLOYEE (BADGE# 10025579),EMPLOYEE (BADGE#10025165),0.9130434782608696,10025579,10025165,0.0,ORGANIZATION|EMPLOYEE|5,0.9130434782608696,True
,fce184e1-9fbf-4f39-94d5-98d3d226cf4c,25a6b4bd-6246-46b1-a920-75c626370f40,INJURY_TYPE,INCIDENT 670649 - INJURY,INCIDENT 665497 - INJURY,0.9090909090909092,670649,665497,0.0,INJURY_TYPE|INCIDENT|5,0.9090909090909092,True
,61c9e859-de9b-41d0-b64b-d1425e06e893,54f9c371-288a-44f8-98a6-4bb0bec94938,INJURY_TYPE,CARPENTER 1,CARPENTER 2,0.9090909090909092,1,2,0.0,INJURY_TYPE|CARPENTER|2,0.9090909090909092,True
,6b037e9f-afa9-418c-b63b-b675e5322293,131ee60c-3d91-48ac-99bb-897815b2c6e2,ORGANIZATION,CARETAKER 1,CARETAKER 2,0.9090909090909092,1,2,0.0,ORGANIZATION|CARETAKER|2,0.9090909090909092,True
,480db5de-5ecf-4312-85f7-10a8d436f7f6,dedc7899-9c98-46ec-9c7d-37bed1cbd63b,ORGANIZATION,NON-TECHNIP OWNED - BNJ-NM 48 - TAP PROJECT GREECE/GBV 22,NON-TECHNIP OWNED - BNJ-NM 47 - TAP PROJECT - GREECE/GCS 01,0.9056603773584904,48|22,47|01,0.0,ORGANIZATION|NON|13,0.9056603773584904,True
,ca86cae6-52f4-4111-ac9f-1fac453e9dfb,a36e13b7-2c9b-4c1f-abcb-9162d693e8c5,BODY_PART,RIGHT HAND 1ST FINGER,RIGHT HAND (4TH FINGER),0.9047619047619048,1,4,0.0,BODY_PART|RIGHT|5,0.9047619047619048,True
,ca86cae6-52f4-4111-ac9f-1fac453e9dfb,7ac0e3b7-c7bd-4812-9068-f9b8ab42e18f,BODY_PART,RIGHT HAND 1ST FINGER,"RIGHT HAND, 4TH FINGER",0.9047619047619048,1,4,0.0,BODY_PART|RIGHT|5,0.9047619047619048,True
,ca86cae6-52f4-4111-ac9f-1fac453e9dfb,426352a3-b914-44a7-8a48-3dd5f27f0397,BODY_PART,RIGHT HAND 1ST FINGER,RIGHT HAND - 5TH FINGER,0.9047619047619048,1,5,0.0,BODY_PART|RIGHT|5,0.9047619047619048,True
,ca86cae6-52f4-4111-ac9f-1fac453e9dfb,e7d1afdf-6b7d-494a-af3d-4a8b852e341f,BODY_PART,RIGHT HAND 1ST FINGER,"RIGHT HAND, 5TH FINGER",0.9047619047619048,1,5,0.0,BODY_PART|RIGHT|5,0.9047619047619048,True
,6206296b-9cac-4eb8-9905-7e678dd5bfd3,5a1eae69-da2d-4bc5-8227-1553331325c8,BODY_PART,RIGHT HAND 3RD FINGER,RIGHT HAND - 2ND FINGER,0.9047619047619048,3,2,0.0,BODY_PART|RIGHT|5,0.9047619047619048,True
,6206296b-9cac-4eb8-9905-7e678dd5bfd3,c4259731-3ced-4157-a7a7-d3a83500711f,BODY_PART,RIGHT HAND 3RD FINGER,RIGHT HAND 2ND FINGER,0.9047619047619048,3,2,0.0,BODY_PART|RIGHT|5,0.9047619047619048,True
,5a1eae69-da2d-4bc5-8227-1553331325c8,7b3f6bcb-7f0e-4d7e-b821-8b89a75a9ae2,BODY_PART,RIGHT HAND - 2ND FINGER,RIGHT HAND - 3RD FINGER,0.9047619047619048,2,3,0.0,BODY_PART|RIGHT|5,0.9047619047619048,True
,c4259731-3ced-4157-a7a7-d3a83500711f,7b3f6bcb-7f0e-4d7e-b821-8b89a75a9ae2,BODY_PART,RIGHT HAND 2ND FINGER,RIGHT HAND - 3RD FINGER,0.9047619047619048,2,3,0.0,BODY_PART|RIGHT|5,0.9047619047619048,True
,59ad04c1-75fc-4121-9ff7-60d655bef679,86926afd-a054-4337-a976-21af0f86a206,BODY_PART,LEFT HAND - 1ST FINGER,LEFT HAND 4TH FINGER,0.9,1,4,0.0,BODY_PART|LEFT|5,0.9,True
,59ad04c1-75fc-4121-9ff7-60d655bef679,d5853ca2-34e7-401a-8d4e-6cc4bafc697c,BODY_PART,LEFT HAND - 1ST FINGER,LEFT HAND 5TH FINGER,0.9,1,5,0.0,BODY_PART|LEFT|5,0.9,True
,2fe58439-b489-4ac5-b16d-577d241a4bb2,d702296b-b8a4-45c9-82cb-c406eb44ea34,BODY_PART,LEFT HAND 2ND FINGER,LEFT HAND 3RD FINGER,0.9,2,3,0.0,BODY_PART|LEFT|5,0.9,True
,2fe58439-b489-4ac5-b16d-577d241a4bb2,b2b50abd-8be7-4c45-b254-4e3428a2bed2,BODY_PART,LEFT HAND 2ND FINGER,LEFT HAND - 3RD FINGER,0.9,2,3,0.0,BODY_PART|LEFT|5,0.9,True
,86926afd-a054-4337-a976-21af0f86a206,959b6b98-851a-4585-93c9-92f8349489c1,BODY_PART,LEFT HAND 4TH FINGER,LEFT HAND 1ST FINGER,0.9,4,1,0.0,BODY_PART|LEFT|5,0.9,True
,959b6b98-851a-4585-93c9-92f8349489c1,d5853ca2-34e7-401a-8d4e-6cc4bafc697c,BODY_PART,LEFT HAND 1ST FINGER,LEFT HAND 5TH FINGER,0.9,1,5,0.0,BODY_PART|LEFT|5,0.9,True
,3f5bf4a2-4dcc-4602-9f3f-9860ea68777b,f1078cf7-f335-4c21-a8d8-b35883912e35,INJURY_TYPE,OPERATOR 1,OPERATOR #2,0.9,1,2,0.0,INJURY_TYPE|OPERATOR|2,0.9,True
,a8a84289-d9b4-47bd-bea0-f0f3f9841848,f1078cf7-f335-4c21-a8d8-b35883912e35,INJURY_TYPE,OPERATOR #1,OPERATOR #2,0.9,1,2,0.0,INJURY_TYPE|OPERATOR|2,0.9,True
,ecde9216-218d-470d-8861-994556bf4040,f536c925-2652-4698-a591-28ea38ef6118,INJURY_TYPE,FINANCIAL IMPACT - SIGNIFICANT IMPACT ON ENTITY/ASSET FIGURES. LIKELY IMPACT ON (R)BU/GBU FIGURES,FINANCIAL IMPACT - 3. SIGNIFICANT IMPACT ON ENTITY/ASSET FIGURES. LIKELY IMPACT ON (R)BU/GBU FIGURES,1.0,,3,0.0,INJURY_TYPE|FINANCIAL|23,1.0,False
,90791a02-7a0f-44dd-be6b-e72bf83e02b6,40e9be10-af7f-41f3-b8c8-94a58df10da3,INJURY_TYPE,INJURY - SINGLE FATALITY/SERIOUS LOST TIME INJURY/PERMANENT DISABILITY,INJURY - 4. SINGLE FATALITY / SERIOUS LOST TIME INJURY / PERMANENT DISABILITY,1.0,,4,0.0,INJURY_TYPE|INJURY|17,1.0,False
,dc532e42-31f1-4ea6-b7e8-ad87dd459738,40e9be10-af7f-41f3-b8c8-94a58df10da3,INJURY_TYPE,INJURY - SINGLE FATALITY / SERIOUS LOST TIME INJURY / PERMANENT DISABILITY,INJURY - 4. SINGLE FATALITY / SERIOUS LOST TIME INJURY / PERMANENT DISABILITY,1.0,,4,0.0,INJURY_TYPE|INJURY|17,1.0,False
,54a988e0-eb79-427e-aeb9-e4267e7741df,86cd4a26-2e0b-4a1d-ada9-5c29962ae9a1,INJURY_TYPE,FINANCIAL IMPACT - (R)BU/GBU FIGURES IMPACTED WITH SUBSTANTIAL ADDITIONAL COSTS,FINANCIAL IMPACT - 4. (R)BU/GBU FIGURES IMPACTED WITH SUBSTANTIAL ADDITIONAL COSTS,1.0,,4,0.0,INJURY_TYPE|FINANCIAL|19,1.0,False
,8f37d1f0-3b21-43d4-8c37-8cee010e5136,a1f131b1-dfee-4325-9d49-74d530c18fff,INJURY_TYPE,MAJOR,MAJOR (3),1.0,,3,0.0,INJURY_TYPE|MAJOR|1,1.0,False
,ca86cae6-52f4-4111-ac9f-1fac453e9dfb,454ed583-1c82-4282-8b10-8bd3ef387de1,BODY_PART,RIGHT HAND 1ST FINGER,RIGHT HAND LAST FINGER,0.9302325581395348,1,,0.0,BODY_PART|RIGHT|5,0.9302325581395348,False
,ca86cae6-52f4-4111-ac9f-1fac453e9dfb,bfe2e8b0-7364-4a9f-b997-ae1fe3de0a69,BODY_PART,RIGHT HAND 1ST FINGER,RIGHT HAND II FINGER,0.9189189189189187,1,,0.0,BODY_PART|RIGHT|5,0.9189189189189187,False
,a36e13b7-2c9b-4c1f-abcb-9162d693e8c5,bfe2e8b0-7364-4a9f-b997-ae1fe3de0a69,BODY_PART,RIGHT HAND (4TH FINGER),RIGHT HAND II FINGER,0.9189189189189187,4,,0.0,BODY_PART|RIGHT|5,0.9189189189189187,False
,6206296b-9cac-4eb8-9905-7e678dd5bfd3,bfe2e8b0-7364-4a9f-b997-ae1fe3de0a69,BODY_PART,RIGHT HAND 3RD FINGER,RIGHT HAND II FINGER,0.9189189189189187,3,,0.0,BODY_PART|RIGHT|5,0.9189189189189187,False
,7ac0e3b7-c7bd-4812-9068-f9b8ab42e18f,bfe2e8b0-7364-4a9f-b997-ae1fe3de0a69,BODY_PART,"RIGHT HAND, 4TH FINGER",RIGHT HAND II FINGER,0.9189189189189187,4,,0.0,BODY_PART|RIGHT|5,0.9189189189189187,False
,5a1eae69-da2d-4bc5-8227-1553331325c8,bfe2e8b0-7364-4a9f-b997-ae1fe3de0a69,BODY_PART,RIGHT HAND - 2ND FINGER,RIGHT HAND II FINGER,0.9189189189189187,2,,0.0,BODY_PART|RIGHT|5,0.9189189189189187,False
,426352a3-b914-44a7-8a48-3dd5f27f0397,bfe2e8b0-7364-4a9f-b997-ae1fe3de0a69,BODY_PART,RIGHT HAND - 5TH FINGER,RIGHT HAND II FINGER,0.9189189189189187,5,,0.0,BODY_PART|RIGHT|5,0.9189189189189187,False
,bfe2e8b0-7364-4a9f-b997-ae1fe3de0a69,c4259731-3ced-4157-a7a7-d3a83500711f,BODY_PART,RIGHT HAND II FINGER,RIGHT HAND 2ND FINGER,0.9189189189189187,,2,0.0,BODY_PART|RIGHT|5,0.9189189189189187,False
,bfe2e8b0-7364-4a9f-b997-ae1fe3de0a69,7b3f6bcb-7f0e-4d7e-b821-8b89a75a9ae2,BODY_PART,RIGHT HAND II FINGER,RIGHT HAND - 3RD FINGER,0.9189189189189187,,3,0.0,BODY_PART|RIGHT|5,0.9189189189189187,False
,bfe2e8b0-7364-4a9f-b997-ae1fe3de0a69,e7d1afdf-6b7d-494a-af3d-4a8b852e341f,BODY_PART,RIGHT HAND II FINGER,"RIGHT HAND, 5TH FINGER",0.9189189189189187,,5,0.0,BODY_PART|RIGHT|5,0.9189189189189187,False
,6806f551-a00e-4356-84e3-2b791f3bf2f2,a36e13b7-2c9b-4c1f-abcb-9162d693e8c5,BODY_PART,RIGHT HAND THUMB FINGER,RIGHT HAND (4TH FINGER),0.9090909090909092,,4,0.0,BODY_PART|RIGHT|5,0.9090909090909092,False
,6806f551-a00e-4356-84e3-2b791f3bf2f2,7ac0e3b7-c7bd-4812-9068-f9b8ab42e18f,BODY_PART,RIGHT HAND THUMB FINGER,"RIGHT HAND, 4TH FINGER",0.9090909090909092,,4,0.0,BODY_PART|RIGHT|5,0.9090909090909092,False
,6806f551-a00e-4356-84e3-2b791f3bf2f2,426352a3-b914-44a7-8a48-3dd5f27f0397,BODY_PART,RIGHT HAND THUMB FINGER,RIGHT HAND - 5TH FINGER,0.9090909090909092,,5,0.0,BODY_PART|RIGHT|5,0.9090909090909092,False
,6806f551-a00e-4356-84e3-2b791f3bf2f2,e7d1afdf-6b7d-494a-af3d-4a8b852e341f,BODY_PART,RIGHT HAND THUMB FINGER,"RIGHT HAND, 5TH FINGER",0.9090909090909092,,5,0.0,BODY_PART|RIGHT|5,0.9090909090909092,False
,ca86cae6-52f4-4111-ac9f-1fac453e9dfb,8ea3e523-75b0-42c0-969c-a826b84c54a6,BODY_PART,RIGHT HAND 1ST FINGER,RIGHT HAND - FIRST FINGER,0.9090909090909092,1,,0.0,BODY_PART|RIGHT|5,0.9090909090909092,False
,a36e13b7-2c9b-4c1f-abcb-9162d693e8c5,dbdaae52-a46a-4db5-9f4b-5e7725ed85a8,BODY_PART,RIGHT HAND (4TH FINGER),RIGHT HAND - FIFTH FINGER,0.9090909090909092,4,,0.0,BODY_PART|RIGHT|5,0.9090909090909092,False
,a36e13b7-2c9b-4c1f-abcb-9162d693e8c5,ded902b3-d91b-40f4-ba5c-eb8f0a62b586,BODY_PART,RIGHT HAND (4TH FINGER),RIGHT HAND FIFTH FINGER,0.9090909090909092,4,,0.0,BODY_PART|RIGHT|5,0.9090909090909092,False
,a36e13b7-2c9b-4c1f-abcb-9162d693e8c5,b9b8c3b6-613e-46af-9029-199cb7387c9c,BODY_PART,RIGHT HAND (4TH FINGER),RIGHT HAND THIRD FINGER,0.9090909090909092,4,,0.0,BODY_PART|RIGHT|5,0.9090909090909092,False
,a36e13b7-2c9b-4c1f-abcb-9162d693e8c5,2b9a2032-61f8-4a45-9660-60e8d5f2d575,BODY_PART,RIGHT HAND (4TH FINGER),RIGHT-HAND THUMB FINGER,0.9090909090909092,4,,0.0,BODY_PART|RIGHT|5,0.9090909090909092,False
,dbdaae52-a46a-4db5-9f4b-5e7725ed85a8,7ac0e3b7-c7bd-4812-9068-f9b8ab42e18f,BODY_PART,RIGHT HAND - FIFTH FINGER,"RIGHT HAND, 4TH FINGER",0.9090909090909092,,4,0.0,BODY_PART|RIGHT|5,0.9090909090909092,False
,dbdaae52-a46a-4db5-9f4b-5e7725ed85a8,426352a3-b914-44a7-8a48-3dd5f27f0397,BODY_PART,RIGHT HAND - FIFTH FINGER,RIGHT HAND - 5TH FINGER,0.9090909090909092,,5,0.0,BODY_PART|RIGHT|5,0.9090909090909092,False
,97306ef1-a864-41da-83c2-894926de2708,a886c94b-5323-4a66-967b-1500882b41bd,INJURY_TYPE,APPROXIMATELY 1/3 MISSING FROM OUTER RACE WEIGHS APPROXIMATELY 1.2 KG,APPROXIMATELY 1/3 MISSING FROM OUTER RACE WEIGHS APPROXIMATELY 3.6 KG,0.981132075471698,1|3|1|2,1|3|3|6,0.5,INJURY_TYPE|APPROXIMATELY|17,0.490566037735849,False
,4af6f575-1579-492a-a0f8-7ce07edfb734,8c63a22f-922b-482c-9447-d760901c6205,INJURY_TYPE,"DAMAGE - 1. LESS THAN 100,000 EUROS","DAMAGE - 1 LESS THAN 100,000 EUROS",1.0,1|100|000,1|100|000,1.0,INJURY_TYPE|DAMAGE|8,0.0,False
,3f5bf4a2-4dcc-4602-9f3f-9860ea68777b,a8a84289-d9b4-47bd-bea0-f0f3f9841848,INJURY_TYPE,OPERATOR 1,OPERATOR #1,1.0,1,1,1.0,INJURY_TYPE|OPERATOR|2,0.0,False
,2dd2f748-86e0-43a2-9882-dd53a2c73925,abab4e7a-6185-42ab-967b-7b594fe66524,INJURY_TYPE,ERGONOMICS - REPETITIVE/ONE SIDED PHYSICAL DEMAND,ERGONOMICS - REPETITIVE/ONE-SIDED PHYSICAL DEMAND,1.0,,,1.0,INJURY_TYPE|ERGONOMICS|11,0.0,False
,4eb37ea5-c21c-49d2-bc6d-0844ce0e5386,3e29d692-8ff3-4dbc-9a9c-e4ad012f0856,INJURY_TYPE,INJURY - ARM STRAIN,INJURY - ARM INJURY,1.0,,,1.0,INJURY_TYPE|INJURY|4,0.0,False
,c4c2a480-c5a9-4b18-aef6-8d7b03b7329e,8222cc1e-27c8-4c0a-be03-6c5a3bf941bb,INJURY_TYPE,INJURY - MEDICAL TREATMENT INJURY / RESTRICTED WORK CASE / LOSS OF CONSCIOUSNESS,INJURY - MEDICAL TREATMENT INJURY RESTRICTED WORK CASE LOSS OF CONSCIOUSNESS,1.0,,,1.0,INJURY_TYPE|INJURY|18,0.0,False
,b41ce5e0-9981-4be1-a7e5-9d65b21d8b9d,bbd4d15e-5f4f-4647-b913-ee8d3db2a036,INJURY_TYPE,NO PERSONNEL WERE INJURED.,NO PERSONNEL WERE INJURED,1.0,,,1.0,INJURY_TYPE|NO|6,0.0,False
,90791a02-7a0f-44dd-be6b-e72bf83e02b6,dc532e42-31f1-4ea6-b7e8-ad87dd459738,INJURY_TYPE,INJURY - SINGLE FATALITY/SERIOUS LOST TIME INJURY/PERMANENT DISABILITY,INJURY - SINGLE FATALITY / SERIOUS LOST TIME INJURY / PERMANENT DISABILITY,1.0,,,1.0,INJURY_TYPE|INJURY|17,0.0,False
,ce784d20-988d-4738-aaab-7ce01dbdb450,c10783e3-bc02-4aa2-863c-9b079db4b8b8,INJURY_TYPE,"NO CASUALTIES, NO DAMAGE",NO CASUALTIES OR DAMAGE,1.0,,,1.0,INJURY_TYPE|NO|5,0.0,False
,4b5f56c5-4063-48fe-acf4-72b250d6c9a3,5efd8a07-9471-4c00-a273-46fe85bc778a,INJURY_TYPE,ALL PERSONNEL WERE OTHERWISE WELL,ALL PERSONNEL WERE OTHERWISE WELL.,1.0,,,1.0,INJURY_TYPE|ALL|8,0.0,False
,370cfab7-1c72-417a-a4fa-94e9592622e8,a88cd846-0050-47b7-b13c-9e8174d8807e,INJURY_TYPE,IP (INJURED PERSON),IP - INJURED PERSON,1.0,,,1.0,INJURY_TYPE|IP|4,0.0,False
,9487e1fe-7d3f-4229-9f00-ff3e109607fa,9c2efd90-30ac-404e-8dc2-82aab9f5969e,INJURY_TYPE,MINOR CUT TO FINGER,MINOR FINGER CUT,1.0,,,1.0,INJURY_TYPE|MINOR|4,0.0,False
,3457d16a-26be-48b8-a534-1b075b837317,03f9eee0-004f-4cd4-a325-65a52403d402,INJURY_TYPE,HAZARDOUS LIQUIDS (EXPOSURE TO / SPILL / LOSS OF CONTAINMENT / POLLUTION),HAZARDOUS LIQUIDS - EXPOSURE TO / SPILL / LOSS OF CONTAINMENT / POLLUTION,1.0,,,1.0,INJURY_TYPE|HAZARDOUS|16,0.0,False
,47fd1723-2c01-4d07-a276-dff2f61d9e28,d91b97e3-a118-4b52-bded-385eb0ae09f0,INJURY_TYPE,ARC EYE,ARC-EYE,1.0,,,1.0,INJURY_TYPE|ARC|1,0.0,False
,4f7105e0-a486-4336-bcac-982621d81954,7340d467-2e0f-438b-8509-1ebfaba4f28f,INJURY_TYPE,FAC-PERSON,FAC- PERSON,1.0,,,1.0,INJURY_TYPE|FAC|2,0.0,False
,83a74c38-dbb4-4fbc-ab95-b4632d42bb12,026bcac9-2ded-45b9-a42b-dc12e6ca4885,INJURY_TYPE,"SUBSTANCES - HAZARDOUS GASES, VAPOURS, AEROSOLS (EXPOSURE TO / SPILL / LOSS OF CONTAINMENT /POLLUTION)","SUBSTANCES  - HAZARDOUS GASES, VAPOURS, AEROSOLS (EXPOSURE TO / SPILL / LOSS OF CONTENTMENT /POLLUTION)",0.978021978021978,,,1.0,INJURY_TYPE|SUBSTANCES|22,0.0,False
,3edff918-25d6-4b40-831a-e46caa708a93,49887e11-4aec-4d1d-a81a-629af748697c,INJURY_TYPE,DAMAGE TO HANDRAIL,DAMAGE TO HAND RAIL,0.9729729729729728,,,1.0,INJURY_TYPE|DAMAGE|4,0.0,False
,8344494b-c36a-4a39-a97a-ffb100baf54b,5f1e9785-863f-4324-906e-3b7b41824a59,INJURY_TYPE,INJURED PERSON (IP),INJURED PERSON (I.P),0.9714285714285714,,,1.0,INJURY_TYPE|INJURED|4,0.0,False
,e6b0894c-895c-4105-8a88-3d40a3aff54d,6193fa61-45d6-48d4-be81-7319f9059998,INJURY_TYPE,ABDOMINAL PAINS,ABDOMINAL PAIN,0.9655172413793104,,,1.0,INJURY_TYPE|ABDOMINAL|3,0.0,False
,54d531a3-e7e1-4c0f-9705-4d60cb41b424,882705c7-e5b4-49db-b446-e8b6f17fc686,INJURY_TYPE,BROKEN FINGER,BROKEN FINGERS,0.9629629629629628,,,1.0,INJURY_TYPE|BROKEN|3,0.0,False
,091c25c9-cfb7-4f69-a336-9c59aa5a42be,8b462ec0-3fd3-4ed7-b4c1-b59b1ede1fc1,INJURY_TYPE,EYE IRRITATION,EYE IRITATION,0.9629629629629628,,,1.0,INJURY_TYPE|EYE|3,0.0,False
,ddc897d1-e705-47df-b521-7a71c6179173,35126cbe-004f-4a72-af1f-7434b21066a7,INJURY_TYPE,MINOR BURNS,MINOR BURN,0.9523809523809524,,,1.0,INJURY_TYPE|MINOR|2,0.0,False
,dcab195d-4cb6-4619-8616-ac8e6c9ab798,7c40d324-9aae-4e07-870b-6da4ee527d51,INJURY_TYPE,HEAT CRAMP,HEAT CRAMPS,0.9523809523809524,,,1.0,INJURY_TYPE|HEAT|2,0.0,False
,827ab8cb-1363-4124-a64b-38c518949c5f,3f41d23d-8891-42b6-9d0d-dd84770f6e31,INJURY_TYPE,LEFT SHOULDER SPRAIN,LEFT SHOULDER STRAIN,0.95,,,1.0,INJURY_TYPE|LEFT|5,0.0,False
